Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,System_Buy_Price,System_Sell_Price,Price_Derivation_Code,Total_Demand,Total_Generation,Total_Period_Applicable_Balancing_Services_Volume,Information_Imbalance_Price_1,Information_Imbalance_Price_2,Notional_Reserve_Limit,Total_NIV_Tagged_Volume,Arbitrage_Flag,Continuous_Acceptance_Duration_Limit,De_Minimis_Acceptance_Threshold,Net_Energy_Buy-Price_Cost_Adjustment,Net_Energy_Buy-Price_Volume_Adjustment,Net_System_Buy-Price_Volume_Adjustment,Buy-Price_Price_Adjust,Net_Energy_Sell-Price_Cost_Adjustment,Net_Energy_Sell-Price_Volume_Adjustment,Net_System_Sell-Price_Volume_Adjustment,Sell-Price_Price_Adjust,System_Total_Accepted_Bid_Volume,Total_System_Accepted_Offer_Volume,Total_System_Tagged_Accepted_Bid_Volume,Total_System_Tagged_Accepted_Offer_Volume,Total_System_Repriced_Accepted_Bid_Volume,Total_System_Repriced_Accepted_Offer_Volume,Total_System_Originally-priced_Accepted_Bid_Volume,Total_System_Originally-priced_Accepted_Offer_Volume,Total_System_Adjustment_Sell_Volume,Total_System_Adjustment_Buy_Volume,Total_System_Tagged_Adjustment_Sell_Volume,Total_System_Tagged_Adjustment_Buy_Volume,Total_System_Repriced_Adjustment_Sell_Volume,Total_System_Repriced_Adjustment_Buy_Volume,Total_System_Originally-priced_Adjustment_Sell_Volume,Total_System_Originally-priced_Adjustment_Buy_Volume,Replacement_Price,Replacement_Price_Calculation_Volume,Stor_Availability_Window_Flag,Loss_Of_Load_Probability,De-rated_Margin,Value_Of_Lost_Load,Reserve_Scarcity_Price,GBP-EUR_Exchange_Rate,Balancing_Energy_Deviation_Price,Total_System_RR_Cashflow,RR_Aggregated_Unpriced_System_Buy_Action_Volume,RR_Aggregated_Unpriced_System_Sell_Action_Volume,Period_RR_Accepted_Offer_Volume,Period_RR_Accepted_Bid_Volume,SortKey
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,36,115.77778,115.77778,P,-22158.985,22618.821,0,0,0,,108.75,T,15,1,,,,0,,,,0,-114.528,351.028,-114.528,301.028,0,0,0,240.278,0,409,0,409,0,0,0,403.222,,,T,0,6295.295,3000,0,,,,,,,,2018011336DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,37,49.57061,49.57061,P,-21894.726,22338.534,0,0,0,,171.993,T,15,1,,,,0,,,,0,-171.993,178.033,-171.993,174.823,0,0,0,3.21,0,243.796,0,197.006,0,0,0,203.117,,,T,0,6530.4224,3000,0,,,,,,,,2018011337DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,38,97.50201,97.50201,P,-21447.832,21889.98,0,0,0,,60.824,T,15,1,,,,0,,,,0,-61.264,105.258,-61.264,61.789,0,0,0,43.47,0,87.986,0,81.456,0,0,0,87.069,,,T,0,7105.8945,3000,0,,,,,,,,2018011338DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,39,36.627,36.627,N,-20938.846,21359.375,0,0,0,,34.5,T,15,1,,,,0,,,,0,-179.035,34.5,-129.035,34.5,0,0,-144.451,0,0,0,0,0,0,0,0,0,,,T,0,8796.048,3000,0,,,,,,,,2018011339DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,40,35,35,N,-20243.418,20642.016,0,0,0,,2.25,T,15,1,,,,0,,,,0,-379.242,2.25,-329.242,2.25,-80.333,0,-296.658,0,0,0,0,0,0,0,0,0,35,1,F,0,10265.347,3000,,,,,,,,,2018011340DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,41,35,35,N,-19638.729,20016.768,0,0,0,,5.25,T,15,1,,,,0,,,,0,-504.329,5.25,-454.329,5.25,-62.817,0,-436.262,0,0,0,0,0,0,0,0,0,35,1,F,0,9923.914,3000,,,,,,,,,2018011341DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,42,35,35,N,-18920.149,19296.496,0,0,0,,33.567,T,15,1,,,,0,,,,0,-554.2,33.567,-504.2,33.567,-12.6,0,-507.45,0,0,0,0,0,0,0,0,0,35,1,F,0,9761.698,3000,,,,,,,,,2018011342DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,43,41.59537,41.59537,N,-18273.074,18637.391,0,0,0,,337.833,T,15,1,,,,0,,,,0,-409.04,337.833,-359.04,337.833,0,0,-71.206,0,0,0,0,0,0,0,0,0,,,F,0,10750.248,3000,,,,,,,,,2018011343DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,44,41.08897,41.08897,N,-17609.341,17969.066,0.248,0,0,,292.667,T,15,1,,,,0,,,,0,-443.847,292.667,-393.847,292.667,0,0,-151.173,0,0,0,0,0,0,0,0,0,,,F,0,10017.917,3000,,,,,,,,,2018011344DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,45,39.18947,39.18947,N,-16801.225,17143.682,-0.483,0,0,,149.208,T,15,1,,,,0,,,,0,-611.542,149.208,-561.542,149.208,0,0,-461.117,0,0,0,0,0,0,0,0,0,,,F,0,10997.343,3000,,,,,,,,,2018011345DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,46,35,35,N,-16144.307,16496.109,-1.709,0,0,,0,T,15,1,,,,0,,,,0,-612.515,0,-562.515,0,-75.783,0,-536.591,0,0,0,0,0,0,0,0,0,35,1,F,0,12986.718,3000,,,,,,,,,2018011346DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,47,39.15356,39.15356,N,-15184.598,15526.026,19.177,0,0,,206.667,T,15,1,,,,0,,,,0,-676.3,206.667,-626.3,206.667,0,0,-469.634,0,0,0,0,0,0,0,0,0,,,F,0,15926.145,3000,,,,,,,,,2018011347DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,48,40.04657,40.04657,N,-14782.517,15121.564,1.351,0,0,,431.445,T,15,1,,,,0,,,,0,-766.708,432.01,-716.708,432.011,0,0,-335.264,0,0,0,0,0,0,0,0,0,,,F,0,18100.736,3000,,,,,,,,,2018011348DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,1,40.05,40.05,N,-14872.595,15219.319,12.644,0,0,,480.277,T,15,1,,,,0,,,,0,-596.549,480.349,-546.549,480.349,0,0,-190.55,0,-75,0,-75,0,0,0,0,0,,,F,0,18805.148,3000,,,,,,,,,2018011401DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,2,40.05,40.05,N,-15031.475,15388.718,17.031,0,0,,367.158,T,15,1,,,,0,,,,0,-337.614,367.158,-292.158,367.158,0,0,-45.456,0,-75,0,-75,0,0,0,0,0,,,F,0,19087.912,3000,,,,,,,,,2018011402DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,3,45,45,P,-14991.235,15335.793,1.959,0,0,,311.022,T,15,1,,,,0,,,,0,-236.555,313.347,-236.555,311.023,0,0,0,2.324,-75,0,-75,0,0,0,0,0,,,F,0,19363.852,3000,,,,,,,,,2018011403DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,4,37.51,37.51,N,-14688.045,15005.439,3.116,0,0,,291.94,T,15,1,,,,0,,,,0,-397.463,292.007,-353.801,292.007,-105.305,0,-52.333,0,-75,0,-68.662,0,-22.884,0,0,0,37.51,1,F,0,19959.148,3000,,,,,,,,,2018011404DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,5,37.51,37.51,N,-14564.893,14880.513,-7.846,0,0,,325,T,15,1,,,,0,,,,0,-387.015,325,-345.172,325,-103.419,0,-11.923,0,-75,0,-66.843,0,-20.731,0,0,0,37.51,1,F,0,20418.473,3000,,,,,,,,,2018011405DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,6,37.51,37.51,N,-14513.672,14828.849,-8.649,0,0,,226.667,T,15,1,,,,0,,,,0,-425.667,226.667,-382.885,226.667,-198.726,0,-36.933,0,-75,0,-67.782,0,-38.341,0,0,0,37.51,1,F,0,20553.287,3000,,,,,,,,,2018011406DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,7,37.51,37.51,N,-14323.451,14642.744,-11.463,0,0,,132.705,T,15,1,,,,0,,,,0,-440.217,132.704,-397.24,132.705,-271.312,0,-56.733,0,-75,0,-67.976,0,-53.233,0,0,0,37.51,1,F,0,20773.467,3000,,,,,,,,,2018011407DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,8,37.51,37.51,N,-14012.478,14333.189,6.907,0,0,,81.203,T,15,1,,,,0,,,,0,-527.882,81.203,-483.964,81.203,-382.72,0,-75.507,0,-75,0,-68.919,0,-63.452,0,0,0,37.51,1,F,0,21602.908,3000,,,,,,,,,2018011408DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,9,37.51,37.51,N,-13899.974,14208.371,0.7,0,0,,14.383,T,15,1,,,,0,,,,0,-447.618,14.917,-405.055,14.917,-415.18,0,-20.175,0,-75,0,-67.563,0,-72.853,0,0,0,37.51,1,F,0,21951.285,3000,,,,,,,,,2018011409DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,10,37.5,37.5,N,-13748.826,14047.289,2.002,0,0,,0,T,15,1,,,,0,,,,0,-626.985,0,-583.677,0,-484.25,0,-142.734,0,-75,0,-68.307,0,-75,0,0,0,37.5,1,F,0,21650.922,3000,,,,,,,,,2018011410DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,11,37.5,37.5,N,-13668.588,13978.818,-6.105,0,0,,75.367,T,15,1,,,,0,,,,0,-687.575,75.367,-637.575,75.367,-414.883,0,-197.325,0,0,0,0,0,0,0,0,0,37.5,1,F,0,21870.195,3000,,,,,,,,,2018011411DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,12,37.51,37.51,N,-13674.677,13989.101,-0.973,0,0,,0,T,15,1,,,,0,,,,0,-613.901,0.003,-563.901,0.003,-446.276,0,-167.625,0,0,0,0,0,0,0,0,0,37.51,1,F,0,21849.223,3000,,,,,,,,,2018011412DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,13,-3.43161,-3.43161,N,-13871.43,14194.042,-0.625,0,0,,7.917,T,15,1,,,,0,,,,0,-503.816,7.936,-453.816,7.936,0,0,-495.899,0,0,0,0,0,0,0,0,0,,,F,0,21097.889,3000,,,,,,,,,2018011413DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,14,-67.32767,-67.32767,N,-13868.836,14192.986,10.917,0,0,,45.95,T,15,1,,,,0,,,,0,-743.708,45.951,-693.708,45.951,0,0,-697.758,0,0,0,0,0,0,0,0,0,,,F,0,19897.297,3000,,,,,,,,,2018011414DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,15,-68.43,-68.43,N,-14004.115,14341.078,-1.903,0,0,,0,T,15,1,,,,0,,,,0,-1010.875,0,-960.875,0,-5,0,-1005.875,0,0,0,0,0,0,0,0,0,-68.43,1,F,0,18367.135,3000,,,,,,,,,2018011415DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,16,-58.14745,-58.14745,N,-14460.396,14782.416,8.186,0,0,,7.5,T,15,1,,,,0,,,,0,-922.339,7.5,-872.34,7.5,0,0,-914.273,0,0,0,0,0,0,0,0,0,,,F,0,19501.736,3000,,,,,,,,,2018011416DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,17,15,15,N,-15236.841,15595.676,23.046,0,0,,64.833,T,15,1,,,,0,,,,0,-763.903,65.338,-713.903,65.338,-172.058,0,-526.095,0,0,0,0,0,0,0,0,0,15,1,F,0,17430.514,3000,,,,,,,,,2018011417DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,18,33.74,33.74,N,-16261.362,16628.211,9.209,0,0,,309.751,T,15,1,,,,0,,,,0,-656.967,309.751,-606.967,309.751,-346.049,0,0,0,0,0,0,0,0,0,0,0,33.74,0,F,0,16015.081,3000,,,,,,,,,2018011418DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,19,43.5,43.5,N,-17273.464,17645.64,6.197,0,0,,429.179,T,15,1,,,,0,,,,0,-639.067,429.179,-589.067,429.179,-209.888,0,0,0,0,0,0,0,0,0,0,0,43.5,0,F,0,14115.862,3000,,,,,,,,,2018011419DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,20,44.58,44.58,N,-17997.893,18375.105,0,0,0,,196.241,T,15,1,,,,0,,,,0,-680.626,197.458,-630.626,197.458,-483.692,0,0,0,0,0,0,0,0,0,0,0,44.58,0,F,0,12802.604,3000,,,,,,,,,2018011420DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,21,45.47,45.47,N,-18480.863,18869.702,0,0,0,,216.427,T,15,1,,,,0,,,,0,-565.9,217.802,-515.9,217.802,-349.448,0,0,0,0,0,0,0,0,0,0,0,45.47,0,F,0,12013.772,3000,,,,,,,,,2018011421DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,22,41.52,41.52,N,-18771.954,19167.795,0,0,0,,173.229,T,15,1,,,,0,,,,0,-577.521,173.229,-527.521,173.229,-389.786,0,-13.881,0,0,0,0,0,0,0,0,0,41.52,1,T,0,12054.818,3000,0,,,,,,,,2018011422DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,23,41.52,41.52,N,-19089.37,19483.399,0,0,0,,328.312,T,15,1,,,,0,,,,0,-560.142,229.896,-510.142,229.896,-228.396,0,-3.258,0,0,98.416,0,98.416,0,0,0,0,41.52,1,T,0,11911.848,3000,0,,,,,,,,2018011423DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,24,48.73,48.73,N,-19257.822,19652.238,0,0,0,,290.061,T,15,1,,,,0,,,,0,-621.569,182.857,-571.569,182.857,-329.365,0,0,0,0,109,0,109,0,0,0,0,48.73,0,T,0,11592.397,3000,0,,,,,,,,2018011424DF
