Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,System_Buy_Price,System_Sell_Price,Price_Derivation_Code,Total_Demand,Total_Generation,Total_Period_Applicable_Balancing_Services_Volume,Information_Imbalance_Price_1,Information_Imbalance_Price_2,Notional_Reserve_Limit,Total_NIV_Tagged_Volume,Arbitrage_Flag,Continuous_Acceptance_Duration_Limit,De_Minimis_Acceptance_Threshold,Net_Energy_Buy-Price_Cost_Adjustment,Net_Energy_Buy-Price_Volume_Adjustment,Net_System_Buy-Price_Volume_Adjustment,Buy-Price_Price_Adjust,Net_Energy_Sell-Price_Cost_Adjustment,Net_Energy_Sell-Price_Volume_Adjustment,Net_System_Sell-Price_Volume_Adjustment,Sell-Price_Price_Adjust,System_Total_Accepted_Bid_Volume,Total_System_Accepted_Offer_Volume,Total_System_Tagged_Accepted_Bid_Volume,Total_System_Tagged_Accepted_Offer_Volume,Total_System_Repriced_Accepted_Bid_Volume,Total_System_Repriced_Accepted_Offer_Volume,Total_System_Originally-priced_Accepted_Bid_Volume,Total_System_Originally-priced_Accepted_Offer_Volume,Total_System_Adjustment_Sell_Volume,Total_System_Adjustment_Buy_Volume,Total_System_Tagged_Adjustment_Sell_Volume,Total_System_Tagged_Adjustment_Buy_Volume,Total_System_Repriced_Adjustment_Sell_Volume,Total_System_Repriced_Adjustment_Buy_Volume,Total_System_Originally-priced_Adjustment_Sell_Volume,Total_System_Originally-priced_Adjustment_Buy_Volume,Replacement_Price,Replacement_Price_Calculation_Volume,Stor_Availability_Window_Flag,Loss_Of_Load_Probability,De-rated_Margin,Value_Of_Lost_Load,Reserve_Scarcity_Price,GBP-EUR_Exchange_Rate,Balancing_Energy_Deviation_Price,Total_System_RR_Cashflow,RR_Aggregated_Unpriced_System_Buy_Action_Volume,RR_Aggregated_Unpriced_System_Sell_Action_Volume,Period_RR_Accepted_Offer_Volume,Period_RR_Accepted_Bid_Volume,SortKey
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,11,23.07059,23.07059,N,-11538.225,11815.318,13.569,0,0,,905.886,T,15,1,,,,0,,,,0,-971.806,782.177,-946.519,782.177,0,0,-71.519,0,-457,125,-432.286,125,0,0,-450,0,,,F,0,21547.79,3000,,,,,,,,,2017090611DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,12,27.26,27.26,N,-12116.995,12417.661,24.643,0,0,,1097.281,T,15,1,,,,0,,,,0,-849.393,972.547,-849.393,972.547,0,0,-68.76,0,-457,125,-407,125,0,0,-139.603,0,,,F,0,20790.246,3000,,,,,,,,,2017090612DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,13,36.35158,36.35158,N,-12845.265,13172.721,63.874,0,0,,898.008,T,15,1,,,,0,,,,0,-458.996,773.174,-441.008,773.174,0,0,-17.988,0,-457,125,-457,125,0,0,0,0,,,F,0,17613.166,3000,,,,,,,,,2017090613DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,14,27.14,27.14,N,-13823.088,14147.353,35.35,0,0,,467.048,T,15,1,,,,0,,,,0,-480.138,342.048,-480.138,342.048,0,0,-232.648,0,-457,125,-407,125,0,0,-237.176,0,,,F,0,16272.886,3000,,,,,,,,,2017090614DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,15,33.3864,33.3864,N,-15341.707,15655.22,22.465,0,0,,225.183,T,15,1,,,,0,,,,0,-453.699,225.183,-403.699,225.183,0,0,-235.516,0,-7,0,-7,0,0,0,0,0,,,F,0,13960.404,3000,,,,,,,,,2017090615DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,16,70,70,P,-16166.073,16480.274,14.077,0,0,,226.841,T,15,1,,,,0,,,,0,-219.933,281.734,-219.933,231.734,0,0,0,54.884,-7,0,-7,0,0,0,0,0,,,T,0,12166.615,3000,0,,,,,,,,2017090616DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,17,35.40269,35.40269,N,-16540.473,16851.033,3.609,0,0,,172.827,T,15,1,,,,0,,,,0,-182.592,173.808,-166.174,173.808,0,0,-16.417,0,-7,0,-7,0,0,0,0,0,,,T,0,12282.722,3000,0,,,,,,,,2017090617DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,18,34.31562,34.31562,N,-16505.567,16813.696,-20.916,0,0,,168.591,T,15,1,,,,0,,,,0,-188.777,169.424,-162.422,169.424,0,0,-26.356,0,-7,0,-7,0,0,0,0,0,,,T,0,12492.592,3000,0,,,,,,,,2017090618DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,19,34.17443,34.17443,N,-16634.308,16946.53,-9.23,0,0,,165,T,15,1,,,,0,,,,0,-289.325,165,-239.325,165,0,0,-124.325,0,0,0,0,0,0,0,0,0,,,T,0,12184.326,3000,0,,,,,,,,2017090619DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,20,34.00454,34.00454,N,-16525.24,16827.3,-8.618,0,0,,138.175,T,15,1,,,,0,,,,0,-422.456,138.176,-372.456,138.176,0,0,-284.281,0,0,0,0,0,0,0,0,0,,,T,0,11993.424,3000,0,,,,,,,,2017090620DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,21,33.86848,33.86848,N,-16306.816,16597.427,-11.535,0,0,,99.742,T,15,1,,,,0,,,,0,-554.377,99.742,-504.377,99.742,0,0,-454.492,0,0,0,0,0,0,0,0,0,,,T,0,12383.263,3000,0,,,,,,,,2017090621DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,22,34.04,34.04,N,-16209.547,16499.098,28.143,0,0,,247.756,T,15,1,,,,0,,,,0,-668.976,247.825,-618.976,247.825,0,0,-421.221,0,0,0,0,0,0,0,0,0,,,T,0,12485.253,3000,0,,,,,,,,2017090622DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,23,34.52307,34.52307,N,-16305.78,16600.768,17.706,0,0,,190.529,T,15,1,,,,0,,,,0,-227.416,196.795,-196.529,196.795,0,0,-30.887,0,0,0,0,0,0,0,0,0,,,T,0,12363.332,3000,0,,,,,,,,2017090623DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,24,50.73813,50.73813,P,-16304.299,16600.171,22.924,0,0,,147.305,T,15,1,,,,0,,,,0,-149.972,178.413,-149.972,151.161,0,0,0,27.252,0,0,0,0,0,0,0,0,,,T,0,12823.985,3000,0,,,,,,,,2017090624DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,25,71.59229,71.59229,P,-16461.388,16752.554,3.013,0,0,,30.789,T,15,1,,,,0,,,,0,-33.789,196.069,-33.789,146.069,0,0,0,161.092,0,0,0,0,0,0,0,0,,,T,0,12753.522,3000,0,,,,,,,,2017090625DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,26,34.36065,34.36065,N,-16358.825,16655.476,26.006,0,0,,174.978,T,15,1,,,,0,,,,0,-260.871,176.661,-210.871,176.661,0,0,-84.393,0,0,0,0,0,0,0,0,0,,,T,0,12504.712,3000,0,,,,,,,,2017090626DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,27,34.50182,34.50182,N,-16300.418,16591.968,-2.724,0,0,,82.042,T,15,1,,,,0,,,,0,-126.96,83.175,-82.992,83.175,0,0,-43.968,0,0,0,0,0,0,0,0,0,,,T,0,11869.635,3000,0,,,,,,,,2017090627DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,28,32.63246,32.63246,N,-16190.283,16482.133,11.103,0,0,,23.045,T,15,1,,,,0,,,,0,-289.411,23.045,-239.411,23.045,0,0,-266.366,0,0,0,0,0,0,0,0,0,,,T,0,12223.59,3000,0,,,,,,,,2017090628DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,29,30.86601,30.86601,N,-16053.568,16334.305,-6.27,0,0,,24.173,T,15,1,,,,0,,,,0,-294.056,24.445,-244.056,24.445,0,0,-269.061,0,0,0,0,0,0,0,0,0,,,F,0,11749.123,3000,,,,,,,,,2017090629DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,30,33.80752,33.80752,N,-15996.18,16273.992,-9.061,0,0,,92.066,T,15,1,,,,0,,,,0,-440.544,92.066,-390.543,92.066,0,0,-346.822,0,0,0,0,0,0,0,0,0,,,F,0,11756.5625,3000,,,,,,,,,2017090630DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,31,33.5,33.5,N,-15901.574,16196.338,-21.343,0,0,,129.108,T,15,1,,,,0,,,,0,-751.793,129.9,-701.793,129.9,0,0,-622.685,0,0,0,0,0,0,0,0,0,,,F,0,11659.449,3000,,,,,,,,,2017090631DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,32,33.80619,33.80619,N,-16140.396,16433.251,29.328,0,0,,298.15,T,15,1,,,,0,,,,0,-800.176,298.152,-750.176,298.152,0,0,-501.195,0,0,0,0,0,0,0,0,0,,,F,0,10441.357,3000,,,,,,,,,2017090632DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,33,33.80215,33.80215,N,-16625.011,16912.196,23.218,0,0,,315.992,T,15,1,,,,0,,,,0,-852.19,315.992,-802.19,315.992,0,0,-536.198,0,0,0,0,0,0,0,0,0,,,F,0,9079.571,3000,,,,,,,,,2017090633DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,34,34.08005,34.08005,N,-17158.21,17440.179,27.067,0,0,,258.736,T,15,1,,,,0,,,,0,-625.053,258.736,-575.053,258.736,0,0,-365.47,0,0,0,0,0,0,0,0,0,,,F,0,8495.817,3000,,,,,,,,,2017090634DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,35,34.5,34.5,N,-17460.201,17740.237,-0.33,0,0,,300.825,T,15,1,,,,0,,,,0,-691.451,300.836,-641.451,300.836,0,0,-390.626,0,0,0,0,0,0,0,0,0,,,T,0,7881.168,3000,0,,,,,,,,2017090635DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,36,34.6,34.6,N,-17530.435,17804.227,-1.441,0,0,,337.5,T,15,1,,,,0,,,,0,-604.292,337.5,-554.292,337.5,0,0,-266.792,0,0,0,0,0,0,0,0,0,,,T,0,7527.099,3000,0,,,,,,,,2017090636DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,37,34.6,34.6,N,-17544.885,17819.185,11.695,0,0,,284.983,T,15,1,,,,0,,,,0,-576.654,284.984,-526.654,284.984,0,0,-291.671,0,0,0,0,0,0,0,0,0,,,T,0,7243.6533,3000,0,,,,,,,,2017090637DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,38,34.66564,34.66564,N,-17597.311,17866.752,24.545,0,0,,279.993,T,15,1,,,,0,,,,0,-459.913,279.993,-409.913,279.993,0,0,-179.92,0,0,0,0,0,0,0,0,0,,,T,0,7342.635,3000,0,,,,,,,,2017090638DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,39,34.94644,34.94644,N,-17520.184,17796.909,9.5,0,0,,271.288,T,15,1,,,,0,,,,0,-390.855,271.933,-340.855,271.933,0,0,-119.567,0,0,0,0,0,0,0,0,0,,,T,0,6949.5938,3000,0,,,,,,,,2017090639DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,40,76,76,P,-17850.936,18144.794,19.588,0,0,,275.775,T,15,1,,,,0,,,,0,-275.775,442.951,-275.775,392.951,0,0,0,166.795,0,2.485,0,2.485,0,0,0,0,,,T,0,6173.6284,3000,0,,,,,,,,2017090640DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,41,111.16948,111.16948,P,-18119.232,18404.98,4.767,0,0,,35.947,T,15,1,,,,0,,,,0,-35.947,401.429,-35.947,351.429,0,0,0,365.07,0,25.6,0,25.6,0,0,0,25.6,,,T,0,5886.6045,3000,0,,,,,,,,2017090641DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,42,70,70,P,-17617.305,17885.019,2.766,0,0,,219.651,T,15,1,,,,0,,,,0,-219.651,273,-219.651,223,0,0,0,52.724,0,0.467,0,0.467,0,0,0,0,,,T,0,6948.41,3000,0,,,,,,,,2017090642DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,43,34.73663,34.73663,N,-16951.364,17204.954,4.173,0,0,,339.476,T,15,1,,,,0,,,,0,-476.535,339.476,-426.535,339.476,0,0,-137.059,0,0,0,0,0,0,0,0,0,,,T,0,7271.444,3000,0,,,,,,,,2017090643DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,44,34.64791,34.64791,N,-16040.587,16282.903,6.83,0,0,,198.819,T,15,1,,,,0,,,,0,-363.443,198.819,-313.443,198.819,0,0,-164.622,0,0,0,0,0,0,0,0,0,,,T,0,8951.675,3000,0,,,,,,,,2017090644DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,45,34.33499,34.33499,N,-15038.6,15263.808,1.967,0,0,,87.5,T,15,1,,,,0,,,,0,-255.59,87.5,-205.59,87.5,0,0,-167.512,0,0,0,0,0,0,0,0,0,,,F,0,9611.629,3000,,,,,,,,,2017090645DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,46,34.56842,34.56842,N,-14024.388,14239.809,30.702,0,0,,167.405,T,15,1,,,,0,,,,0,-289.94,167.405,-239.941,167.405,0,0,-122.536,0,0,0,0,0,0,0,0,0,,,F,0,11770.492,3000,,,,,,,,,2017090646DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,47,34.1,34.1,N,-13209.578,13431.482,55.428,0,0,,278.713,T,15,1,,,,0,,,,0,-175.516,278.713,-155.767,278.713,-2.424,0,-164.849,0,-350,0,-319.75,0,-79.53,0,0,0,34.1,1,F,0,13743.418,3000,,,,,,,,,2017090647DF
S0142009,20200106,20170906,DF,7,19,20170906,19,48840,NGC,48,34.1,34.1,N,-12435.627,12660.38,56.087,0,0,,184.196,T,15,1,,,,0,,,,0,-268.215,184.196,-253.043,184.196,-26.479,0,-219.048,0,-350,0,-315.172,0,-188.492,0,0,0,34.1,1,F,0,15425.06,3000,,,,,,,,,2017090648DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,1,34.1,34.1,N,-11800.951,12023.958,43.9,0,0,,199.651,T,15,1,,,,0,,,,0,-216.634,199.651,-208.483,199.651,-25.044,0,-166.634,0,-350,0,-308.151,0,-175.305,0,0,0,34.1,1,F,0,17123.27,3000,,,,,,,,,2017090701DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,2,30.38627,30.38627,N,-11554.178,11774.196,53.59,0,0,,198.313,T,15,1,,,,0,,,,0,-126.548,198.313,-101.058,198.313,-0.09,0,-123.037,0,-350,0,-325.49,0,-5.109,0,-150,0,30,1,F,0,17447.568,3000,,,,,,,,,2017090702DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,3,30.99,30.99,N,-11364.546,11577.394,51.169,0,0,,276.231,T,15,1,,,,0,,,,0,-100.899,276.231,-100.899,276.231,0,0,-37.399,0,-350,0,-300,0,0,0,-137.269,0,,,F,0,17977.865,3000,,,,,,,,,2017090703DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,4,54.60694,54.60694,P,-11553.547,11774.24,36.864,0,0,,380.408,T,15,1,,,,0,,,,0,-30.408,460.875,-30.408,410.875,0,0,0,80.217,-350,0,-350,0,0,0,0,0,,,F,0,17980.549,3000,,,,,,,,,2017090704DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,5,55.80208,55.80208,P,-11578.057,11801.871,30.181,0,0,,350,T,15,1,,,,0,,,,0,0,530.917,0,480.917,0,0,0,180.417,-350,0,-350,0,0,0,0,0,,,F,0,18360.592,3000,,,,,,,,,2017090705DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,6,55.185,55.185,P,-11536.575,11754.29,-9.254,0,0,,350,T,15,1,,,,0,,,,0,-0,556.135,-0,506.135,0,0,0,205.635,-350,0,-350,0,0,0,0,0,,,F,0,18548.176,3000,,,,,,,,,2017090706DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,7,54.45,54.45,P,-11352.312,11569.045,-22.269,0,0,,350,T,15,1,,,,0,,,,0,0,356.65,0,350.1,0,0,0,6.55,-350,0,-350,0,0,0,0,0,,,F,0,18440.486,3000,,,,,,,,,2017090707DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,8,37.74,37.74,N,-11338.629,11552.399,21.789,0,0,,287.782,T,15,1,,,,0,,,,0,0,287.782,0,287.782,0,0,0,0,-350,0,-300,0,-62.218,0,0,0,37.74,0,F,0,18257.18,3000,,,,,,,,,2017090708DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,9,38.38,38.38,N,-11391.689,11606.855,-15.107,0,0,,224.886,T,15,1,,,,0,,,,0,-0.017,224.886,-0.017,224.886,0,0,0,0,-350,0,-300,0,-125.114,0,0,0,38.38,0,F,0,18147.967,3000,,,,,,,,,2017090709DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,10,34.1,34.1,N,-11454.526,11680.184,18.405,0,0,,144.917,T,15,1,,,,0,,,,0,-18.941,145.068,-18.381,145.068,0,0,-18.758,0,-350,0,-300.56,0,-205.083,0,0,0,34.1,1,F,0,18037.73,3000,,,,,,,,,2017090710DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,11,34,34,N,-11824.13,12055.741,40.873,0,0,,207.083,T,15,1,,,,0,,,,0,-102.713,207.083,-99.418,207.083,0,0,-102.713,0,-350,0,-303.295,0,-142.917,0,0,0,34,1,F,0,17321.26,3000,,,,,,,,,2017090711DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,12,30.99,30.99,N,-12395.896,12631.438,-14.746,0,0,,321.535,T,15,1,,,,0,,,,0,-69.582,321.535,-69.582,321.535,0,0,-19.895,0,-350,0,-300,0,0,0,-77.657,0,,,F,0,16686.2,3000,,,,,,,,,2017090712DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,13,34.65,34.65,N,-13283.748,13532.2,0.627,0,0,,489.22,T,15,1,,,,0,,,,0,-260.286,489.22,-210.287,489.22,0,0,-120.949,0,-350,0,-350,0,0,0,0,0,,,F,0,14310.896,3000,,,,,,,,,2017090713DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,14,30.99,30.99,N,-14289.113,14537.111,55.134,0,0,,312.75,T,15,1,,,,0,,,,0,-448.359,312.754,-448.36,312.754,0,0,-395.251,0,-350,0,-300,0,0,0,-87.525,0,,,F,0,12786.962,3000,,,,,,,,,2017090714DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,15,34.65,34.65,N,-15580.858,15840.934,7.048,0,0,,451.167,T,15,1,,,,0,,,,0,-720.883,451.837,-670.883,451.837,0,0,-267.304,0,0,0,0,0,0,0,0,0,,,F,0,9960.271,3000,,,,,,,,,2017090715DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,16,34.55,34.55,N,-16311.466,16587.062,-11.348,0,0,,436.333,T,15,1,,,,0,,,,0,-816.658,437,-766.658,437,0,0,-379.907,0,0,0,0,0,0,0,0,0,,,T,0,7987.6694,3000,0,,,,,,,,2017090716DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,17,34.55,34.55,N,-16661.733,16950.743,-25.152,0,0,,335,T,15,1,,,,0,,,,0,-737.888,335,-687.888,335,0,0,-401.988,0,0,0,0,0,0,0,0,0,,,T,0,7222.8223,3000,0,,,,,,,,2017090717DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,18,34.05435,34.05435,N,-16621.985,16914.944,-7.619,0,0,,335,T,15,1,,,,0,,,,0,-1039.74,335,-989.74,335,0,0,-704.603,0,0,0,0,0,0,0,0,0,,,T,0,7194.1396,3000,0,,,,,,,,2017090718DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,19,34.61877,34.61877,N,-16816.471,17111.136,-22.131,0,0,,362.05,T,15,1,,,,0,,,,0,-806.657,362.717,-756.657,362.717,0,0,-444.361,0,0,0,0,0,0,0,0,0,,,T,0,8095.971,3000,0,,,,,,,,2017090719DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,20,35.56,35.56,N,-16762.911,17045.007,7.849,0,0,,350.006,T,15,1,,,,0,,,,0,-451.151,350.673,-401.151,350.673,0,0,-99.353,0,0,0,0,0,0,0,0,0,,,T,0,8324.989,3000,0,,,,,,,,2017090720DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,21,35.56,35.56,N,-16656.52,16925.193,-6.096,0,0,,93.306,T,15,1,,,,0,,,,0,-289.917,93.314,-239.917,93.314,0,0,-196.611,0,0,0,0,0,0,0,0,0,,,T,0,8784.328,3000,0,,,,,,,,2017090721DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,22,35.31022,35.31022,N,-16628.388,16893.681,-3.853,0,0,,0,T,15,1,,,,0,,,,0,-264.076,0.001,-214.076,0.001,0,0,-264.076,0,0,0,0,0,0,0,0,0,,,T,0,9082.19,3000,0,,,,,,,,2017090722DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,23,34.82817,34.82817,N,-16710.777,16980.397,3.992,0,0,,4.5,T,15,1,,,,0,,,,0,-129.789,24.5,-79.789,24.5,0,0,-105.289,0,0,0,0,0,0,0,0,0,,,T,0,9460.139,3000,0,,,,,,,,2017090723DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,24,48.55,48.55,P,-16701.725,16970.891,-6.585,0,0,,31,T,15,1,,,,0,,,,0,-31.116,65.837,-31.116,31.731,0,0,0,34.105,0,0,0,0,0,0,0,0,,,T,0,9606.793,3000,0,,,,,,,,2017090724DF
S0142009,20200106,20170907,DF,7,19,20170907,19,48841,NGC,25,50.04284,50.04284,P,-16782.728,17057.936,-5.517,0,0,,111.71,T,15,1,,,,0,,,,0,-111.71,249.393,-111.71,199.393,0,0,0,137.684,0,0,0,0,0,0,0,0,,,T,0,10188.85,3000,0,,,,,,,,2017090725DF
