,Index,Mean,Stddev
0,1.0,1.1452837716379474,1.5960826486932473
1,2.0,0.9122417668168262,1.693720005127102
2,3.0,0.8841463846186154,1.7677579981939056
3,4.0,0.8545897919029314,1.8315968071408255
4,5.0,0.9756794371246007,1.9474119057113957
5,6.0,1.037209968484858,1.9565346095422105
6,7.0,1.1972747899537446,2.0436430324311026
7,8.0,1.3363559256933069,2.047057498721736
8,9.0,1.4392988164758174,2.0524359552710734
9,10.0,1.369930629114951,2.1084925885140184
10,11.0,1.0444526680566932,2.0577241864847817
11,12.0,0.8362761684950965,2.3773473290169864
12,13.0,0.8290515916065501,3.1554449063097536
13,14.0,0.6937082767281482,3.878340390919279
14,15.0,0.3983600798576109,4.4631922745555315
15,16.0,0.4073611993276943,4.599134749531691
16,17.0,-0.025006749963247584,4.174597360742778
17,18.0,-0.08629709075599597,4.032603737327968
18,19.0,-0.11037632981167006,3.4462524306242464
19,20.0,-0.30696983895250546,3.271060979280994
20,21.0,-0.3399123709073629,2.7888413956645657
21,22.0,-0.3989629890688004,2.7618245338413625
22,23.0,-0.47468800961074004,2.5794191527808414
23,24.0,-0.5049173416629914,2.4472887367666107
24,25.0,-0.5028895575410579,2.4401520564759376
25,26.0,-0.43409640371671276,2.4272424461587714
26,27.0,-0.3214049827001429,2.5044739009970316
27,28.0,-0.16201575117213765,2.599999173622407
28,29.0,-0.06416376109789736,2.6080486271611036
29,30.0,0.14638882150957663,2.613441027499863
30,31.0,0.14056017902333226,2.8116994312398087
31,32.0,0.0016175182711696495,2.840699343810998
32,33.0,-0.2770873678884199,3.067950495306175
33,34.0,-0.36788429571992587,3.006054428029241
34,35.0,-0.5245205747542843,2.835537168855583
35,36.0,-0.4271673351000717,2.7985155147515597
36,37.0,-0.3014974864016296,2.726868920966785
37,38.0,-0.1582620042370214,2.7991879699809257
38,39.0,0.03424056908392141,2.812121518846873
39,40.0,0.16205175682806158,2.858653622142315
40,41.0,0.07718544186827954,2.403969401129779
41,42.0,0.013030823738344199,2.401648778475546
42,43.0,0.15196300153834874,2.443437694399692
43,44.0,0.13421826007801996,2.2700060773448314
44,45.0,0.2746420142060968,2.301588083673615
45,46.0,0.21089164126816606,2.0946181340084897
46,47.0,0.3919793566632014,1.865031510228727
47,48.0,0.5638549686554939,1.741262192360681
48,49.0,0.5443347256568171,1.8741262837975645
49,50.0,0.2888865093928512,1.9990531757214307
50,51.0,0.3243600385112146,2.0086282867088925
51,52.0,0.2500442411361202,1.9540700630165975
52,53.0,0.3137963934457431,1.9748869862812706
53,54.0,0.3697350680443547,2.027158602261291
54,55.0,0.580286576465894,2.1177164039728598
55,56.0,0.6852388952111685,2.1239282854484354
56,57.0,0.8672242740097866,2.135778109254042
57,58.0,0.7986807423253212,2.1834899126973872
58,59.0,0.5744728823425951,2.098684441543511
59,60.0,0.34532435542280954,2.1539406323850643
60,61.0,0.5452353948777718,2.4048472207387963
61,62.0,0.2829022205311763,2.568286422162996
62,63.0,0.008184924546108764,2.904150268091075
63,64.0,-0.030574986611642947,2.984837765244814
64,65.0,-0.19324997046685988,2.7114763797389436
65,66.0,-0.04274266199911786,2.5526905419088313
66,67.0,-0.2077916642055721,2.390481449598669
67,68.0,-0.3486742616058681,2.3127570514387625
68,69.0,-0.23840433526808227,2.19284224553702
69,70.0,-0.2406183589812252,2.0857445631381664
70,71.0,-0.3901260510516423,1.972417809633146
71,72.0,-0.4388001377556916,1.9296544363040131
72,73.0,-0.4898617993426577,1.884640824337721
73,74.0,-0.41050158461704034,1.8841231475533182
74,75.0,-0.263040210682859,1.9680952643332867
75,76.0,-0.09044113126365115,1.9486231882899767
76,77.0,-0.024920521725890668,2.024905431102974
77,78.0,0.08242806678689917,2.027530182503365
78,79.0,0.06370545910250754,2.0288805494515705
79,80.0,-0.14248386965515777,2.119485750584193
80,81.0,-0.5127299873598161,2.232995425181987
81,82.0,-0.713448929653373,2.348283339350762
82,83.0,-0.8202822836599043,2.3499734274802053
83,84.0,-0.7017339785996308,2.366023950953144
84,85.0,-0.6307369791666668,2.3911195152224924
85,86.0,-0.48885349495180214,2.4125085625243172
86,87.0,-0.3921793918404524,2.3379712617568673
87,88.0,-0.2604200098181283,2.260526428845774
88,89.0,-0.2892638520271546,2.3326876485425783
89,90.0,-0.13821254639984487,2.2547205659735723
90,91.0,-0.09199693101452239,2.2082041204293517
91,92.0,-0.0685796457926432,2.064855725807514
92,93.0,0.04820515113748532,1.741943340396935
93,94.0,0.08818447695496269,1.648426931546565
94,95.0,0.3198987410350509,1.5392356797385447
95,96.0,0.5164793179419731,1.5570629036669061
96,97.0,0.45498391871298505,1.6783558167173191
97,98.0,0.23414159565587198,1.7332411453215462
98,99.0,0.2687472863966419,1.775518014470771
99,100.0,0.24089512667091945,1.7251782288234767
100,101.0,0.32683274037350907,1.7025979932876045
101,102.0,0.3527428337835496,1.728130738018766
102,103.0,0.5733175139068277,1.6616065148067998
103,104.0,0.7042340079686974,1.6658912472092913
104,105.0,0.8539535110637706,1.6301505126105864
105,106.0,0.7800323720952516,1.6638520882020824
106,107.0,0.4507987649568948,1.620277208770848
107,108.0,0.19872901112546193,1.8093150290634634
108,109.0,0.4573970054708502,1.9097387840522266
109,110.0,0.09559509457824059,2.201800937755209
110,111.0,-0.160446109894783,2.4562033194176665
111,112.0,-0.22791713624359447,2.592660328444012
112,113.0,-0.3756844131305651,2.6453260596822474
113,114.0,-0.15554769142725147,2.5262170293915807
114,115.0,-0.36241566385248675,2.4281665811376723
115,116.0,-0.5291670010474419,2.292492391738246
116,117.0,-0.38262562708700865,2.0862514798576828
117,118.0,-0.44648835934874853,2.0020946687133963
118,119.0,-0.5581688590101015,1.911058908928563
119,120.0,-0.5944000181792883,1.8459307585395301
120,121.0,-0.6213474757696992,1.8330328919224057
121,122.0,-0.5056099318637644,1.852826334302581
122,123.0,-0.36552981534568235,1.8807154508132686
123,124.0,-0.1990577940581946,1.9008983507109911
124,125.0,-0.08468984657205555,1.828022055697195
125,126.0,0.10621171159641754,1.8983026529169462
126,127.0,0.046522889168031996,2.0028477844263706
127,128.0,-0.14984546685987912,2.0847215205727676
128,129.0,-0.4654317407095303,2.1457323254939533
129,130.0,-0.6956884060111097,2.2576129871189092
130,131.0,-0.832630880048198,2.361136881487362
131,132.0,-0.7013449624994746,2.1284862520934724
132,133.0,-0.591673620408581,2.102564712470127
133,134.0,-0.4286299274403559,2.066844791269896
134,135.0,-0.2946373878396965,2.0011763072299478
135,136.0,-0.18522982984973504,1.9845202910733393
136,137.0,-0.17549068590389774,1.9290118779872143
137,138.0,-0.14625082594348524,1.9932147276669236
138,139.0,-0.2706143807031778,1.9352805430348683
139,140.0,-0.1928154444540701,1.8170834925960337
140,141.0,0.00258612552765883,1.5460841754074717
141,142.0,-0.014819913638535373,1.3966819639983576
142,143.0,0.28407299099173594,1.4269542485251507
143,144.0,0.5287708932199786,1.4708337130128364
144,145.0,0.4576231395762454,1.5927147401098154
145,146.0,0.2464765938379431,1.73289203671483
146,147.0,0.26914855612477945,1.6992731582239897
147,148.0,0.17885958878711994,1.6946934123554223
148,149.0,0.29567979857742155,1.7490697637830845
149,150.0,0.3060622688211421,1.7768938609917755
150,151.0,0.5241254410282259,1.8435514353837918
151,152.0,0.6307669613745904,1.8506812111200197
152,153.0,0.7616141951366139,1.835590872059592
153,154.0,0.6909392879034885,1.830265185101629
154,155.0,0.49257166659447454,1.7826223539601704
155,156.0,0.2026611749792611,1.7732734809283024
156,157.0,0.4356403157223936,1.8013930880565965
157,158.0,0.027067792995001685,1.991768294860246
158,159.0,-0.23967346470330336,2.313248071632981
159,160.0,-0.33526370829920615,2.311213256008269
160,161.0,-0.33516592669743356,2.010278921640613
161,162.0,-0.1737837599887639,1.8949989503781286
162,163.0,-0.25661248254263286,1.985745591250596
163,164.0,-0.41672502316710747,1.8746763279105634
164,165.0,-0.31477520259734093,1.926918121630792
165,166.0,-0.33832271945091985,1.9201743385867058
166,167.0,-0.4925145017562376,1.8386680774101578
167,168.0,-0.5524344170683172,1.849515119494825
168,169.0,-0.6877594696373065,1.698822835467613
169,170.0,-0.5487450915921117,1.6446620206699742
170,171.0,-0.42260251313896563,1.7585202370630106
171,172.0,-0.2330722213252902,1.8117624462882853
172,173.0,-0.1515358836961829,1.9048098330771792
173,174.0,-0.00720086305037781,1.9896728425819086
174,175.0,0.01953835926885191,2.1263116561229882
175,176.0,-0.16725246927012558,2.1123509283307267
176,177.0,-0.6041101057633109,1.9360937163724978
177,178.0,-0.7572173189909559,1.8182041137209608
178,179.0,-0.9005747090215269,1.6846670587378387
179,180.0,-0.8169670131517496,1.7423951271855935
180,181.0,-0.7204471190079402,1.7281406859390458
181,182.0,-0.5586611149000088,1.7006461934689363
182,183.0,-0.405621087515226,1.7788910915968192
183,184.0,-0.31878125196887586,1.7787347535640246
184,185.0,-0.21008216513356834,1.8059795811856374
185,186.0,-0.09778008934759341,1.6665569953647716
186,187.0,-0.2549001310615132,1.7117403616298252
187,188.0,-0.17030160161500313,1.5799467574432047
188,189.0,-0.021257503550539396,1.5915345386214717
189,190.0,-0.03382897030409939,1.3607973739362116
190,191.0,0.08896290391491311,1.169553453920075
191,192.0,0.3137757058092343,1.201648168154429
192,193.0,0.23077013028052543,1.2834927257987334
193,194.0,0.005372090329405894,1.4397362414652837
194,195.0,0.02971596387637556,1.389321543672159
195,196.0,0.052702938777144326,1.3410794895639162
196,197.0,0.1443991325132309,1.4408897059673542
197,198.0,0.18466781714654731,1.4952031800570489
198,199.0,0.4374717663180442,1.613002531422861
199,200.0,0.5459859386156966,1.6083952531805696
200,201.0,0.7054092884678994,1.6812760440783063
201,202.0,0.6403467520436933,1.7096995793222365
202,203.0,0.4390081437633885,1.7007908147181798
203,204.0,0.2092779865880165,1.9206773910504504
204,205.0,0.34593511585522724,1.9467601352859798
205,206.0,0.024969120312762213,2.165418578623205
206,207.0,-0.2601607995802357,2.446926648107889
207,208.0,-0.3410579943913287,2.439224104398236
208,209.0,-0.5229107157389323,2.3738822799879453
209,210.0,-0.37612159942298795,2.3477509446767524
210,211.0,-0.5230556401078418,2.171459843321602
