,Index,Mean,Stddev
0,1.0,0.13043419354838887,0.5054258391285092
1,2.0,0.11557935483870929,0.5012504252320205
2,3.0,0.07038989247311832,0.5331717125680847
3,4.0,-0.00039376344085978633,0.4931335625112956
4,5.0,0.09992365591397856,0.47713615379653856
5,6.0,0.010604731182795417,0.48315593676734464
6,7.0,0.040353870967741914,0.4482798620942149
7,8.0,0.03182365591397741,0.45488325247510675
8,9.0,0.051162688172043926,0.3487330651629354
9,10.0,0.04441268817204235,0.407573708423581
10,11.0,0.13602043010752793,0.6540383367342423
11,12.0,0.14106956989247274,0.9537098972991015
12,13.0,0.3719013978494626,1.3052002239565872
13,14.0,0.28371870967741986,1.4810646090836332
14,15.0,0.12381580645161476,1.670505224610899
15,16.0,-0.09064623655913902,1.8198733259059279
16,17.0,-0.18430580645161235,1.480352745148773
17,18.0,-0.12200999999999951,1.3061960636919316
18,19.0,-0.09582408602150307,1.1102399822863416
19,20.0,-0.08341258064515979,1.0134309150549128
20,21.0,-0.032151720430106244,0.9623075815523685
21,22.0,-0.030302580645159644,0.8508063927434509
22,23.0,-0.07503602150537511,0.7457808845740139
23,24.0,-0.1149761290322574,0.6332268756583093
24,25.0,-0.022037634408599918,0.5491833832260467
25,26.0,-0.006401290322578402,0.4797138405682549
26,27.0,-0.06602290322580552,0.4839713042581496
27,28.0,-0.0405683870967726,0.6486135122752226
28,29.0,-0.02833720430107304,0.4446727227982235
29,30.0,0.05210860215053916,0.7522930387615018
30,31.0,0.06465989247311903,0.689769230363244
31,32.0,0.06285634408602166,0.6812045894499756
32,33.0,-0.13727311827956726,0.8029990524130752
33,34.0,-0.16265516129031934,0.730321926106464
34,35.0,-0.18276268817204055,0.616594465919417
35,36.0,-0.148052365591398,0.6001561485906627
36,37.0,-0.1503182795698913,0.5555045792609055
37,38.0,-0.07249967741935412,0.6556388769831482
38,39.0,-0.053723225806450156,0.77623150926556
39,40.0,-0.039882688172043886,0.8875956415479541
40,41.0,-0.09874870967741899,0.8620216669285339
41,42.0,-0.025788709677418902,0.8287757943013552
42,43.0,-0.03716763440860118,0.9288956435587151
43,44.0,-0.03417516129032137,0.8544342594725806
44,45.0,-0.003132258064515056,0.7879050095223306
45,46.0,0.04319139784946351,0.8073267095174032
46,47.0,0.007019784946237832,0.7296194044768833
47,48.0,0.04955946236559175,0.6190285624646279
48,49.0,0.016291935483870913,0.5824968685748262
49,50.0,-0.012993440860213961,0.5331606564215923
50,51.0,0.021063870967742874,0.5686020566588107
51,52.0,-0.05700602150537575,0.617070585731076
52,53.0,-0.02942075268817112,0.5024677898931216
53,54.0,-0.07029505376343949,0.5570728429939319
54,55.0,-0.005723440860213144,0.5330704028721426
55,56.0,0.014879032258065958,0.48776882381309583
56,57.0,0.055869354838710784,0.5217716754694187
57,58.0,0.053138602150539706,0.46407640141431405
58,59.0,0.06763698924731257,0.6957864019752984
59,60.0,-0.04325967741935401,0.8732415238114228
60,61.0,0.13304129032258202,0.9836626274191428
61,62.0,0.14036161290322624,1.1234088771812578
62,63.0,0.037422258064517516,1.0833785860094944
63,64.0,-0.029892688172042135,1.0837234430129232
64,65.0,-0.11545774193548256,0.9587708690068701
65,66.0,-0.07839516129032208,0.7683083901602028
66,67.0,-0.11461720430107414,0.8471946279889059
67,68.0,-0.0906891397849438,0.7374956370910201
68,69.0,-0.001870860215052807,0.6644148514628654
69,70.0,0.007165591397850411,0.5259778453396026
70,71.0,-0.01626118279569694,0.4270010735421262
71,72.0,-0.03987354838709628,0.4336726555965227
72,73.0,-0.04121258064516087,0.34578978573415203
73,74.0,-0.016525161290322176,0.3984407104572842
74,75.0,-0.011996021505376224,0.37259683042574476
75,76.0,0.018848602150539042,0.34970334691911725
76,77.0,0.00918612903225835,0.3735959497202578
77,78.0,-0.003042903225806202,0.4729592687924956
78,79.0,-0.000816236559138872,0.45033354903311495
79,80.0,-0.03739913978494437,0.6001064417764769
80,81.0,-0.0752010752688161,0.5679192776871881
81,82.0,-0.09725752688172097,0.579287240126566
82,83.0,-0.14611376344086074,0.6552233252473567
83,84.0,-0.10185182795698848,0.519449891873727
84,85.0,-0.04628881720429861,0.48618877408130995
85,86.0,-0.063863548387096,0.5812555733975262
86,87.0,-0.13518903225806264,0.7437221501616039
87,88.0,-0.16739376344085982,0.7049542036248986
88,89.0,-0.1269031182795692,0.6867472588700618
89,90.0,-0.0700279569892473,0.821314432208451
90,91.0,-0.03491602150537546,0.8064078226828975
91,92.0,-0.002174086021504974,0.8935584367015451
92,93.0,-0.02310107526881696,0.6812882035478587
93,94.0,-0.04410602150537522,0.6348341161604034
94,95.0,-0.008858602150537331,0.6738092248633514
95,96.0,0.049901182795700355,0.5337698048983119
96,97.0,0.008270322580646652,0.424151193200543
97,98.0,-0.015382473118278572,0.4218333491067473
98,99.0,-0.004537956989245281,0.5054795336944891
99,100.0,-0.0029306451612886304,0.5410755210834364
100,101.0,-0.006513440860215059,0.4533803388561068
101,102.0,-0.050395591397849944,0.4171232090573805
102,103.0,-0.009412580645159879,0.4059219295665334
103,104.0,0.014810752688171334,0.3511499005012169
104,105.0,0.06810774193548466,0.3243709945537742
105,106.0,0.0001566666666664276,0.38613004087662417
106,107.0,-0.02872279569892219,0.581125139709974
107,108.0,-0.06190376344085864,0.7746903566523444
108,109.0,0.016303870967742117,0.7726882223867036
109,110.0,-0.06005806451612834,0.8861308030988179
110,111.0,-0.004863118279567624,1.0253893952999034
111,112.0,-0.06003731182795479,0.9964423935786408
112,113.0,-0.15571924731182732,0.7367228114962932
113,114.0,0.0021680645161288193,0.6550172347043199
114,115.0,-0.07409107526881512,0.6004365305297008
115,116.0,-0.07865548387096659,0.4742560101240096
116,117.0,-0.005027956989246061,0.46868061898707314
117,118.0,-0.004126344086021343,0.5418191006067741
118,119.0,-0.026767849462364362,0.3269455649073393
119,120.0,-0.011765913978493664,0.30155905705679287
120,121.0,-0.026461182795696928,0.28038497296813786
121,122.0,-0.008138924731181583,0.2249434278722762
122,123.0,-0.037765806451612205,0.24043522781590843
123,124.0,-0.026627311827957224,0.3128842889595453
124,125.0,-0.03611387096774132,0.29527181899487587
125,126.0,0.04031494623655985,0.3624634063031298
